,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,mode,speechiness,tempo,valence,target
1005,0.285,0.88,151987,0.6970000000000001,7.659999999999999e-05,4,0.0889,0,0.32799999999999996,129.989,0.7609999999999999,1
1006,0.289,0.506,240363,0.43,0.0139,10,0.135,0,0.317,137.644,0.294,1
1007,0.20199999999999999,0.732,156961,0.9740000000000001,0.0,1,0.0853,1,0.168,137.905,0.713,1
1008,0.6709999999999999,0.539,166304,0.74,0.0,6,0.12,0,0.401,139.608,0.645,1
1009,0.35200000000000004,0.494,179009,0.78,0.0,2,0.396,1,0.301,139.725,0.884,1
1010,0.00298,0.545,278227,0.904,0.00117,6,0.0679,1,0.34,139.871,0.6809999999999999,1
1011,0.397,0.7390000000000001,181714,0.665,0.0,1,0.0901,0,0.441,139.87,0.35700000000000004,1
1012,0.134,0.603,246685,0.64,0.0,1,0.434,1,0.29100000000000004,125.462,0.311,1
1013,0.0641,0.667,201964,0.6729999999999999,4e-06,0,0.0975,1,0.32299999999999995,144.256,0.6609999999999999,1
1014,0.375,0.561,195419,0.588,0.0,8,0.084,1,0.413,83.204,0.6829999999999999,1
1015,0.258,0.812,181114,0.937,0.0,1,0.239,1,0.295,139.997,0.851,1
1016,0.0103,0.745,143214,0.8220000000000001,4.2000000000000004e-06,7,0.155,1,0.252,86.73299999999999,0.374,1
1017,0.32899999999999996,0.6729999999999999,213251,0.922,0.0,4,0.0924,1,0.217,140.00799999999998,0.364,1
1018,0.35,0.794,187400,0.8009999999999999,0.0,0,0.0799,1,0.271,147.072,0.73,1
1019,0.1,0.575,188875,0.723,0.0,7,0.483,1,0.314,107.039,0.8220000000000001,1
1020,0.8190000000000001,0.64,227222,0.196,3.63e-05,4,0.0978,1,0.0267,143.91899999999998,0.273,0
1021,0.0677,0.5870000000000001,180252,0.628,1.88e-06,1,0.122,1,0.0431,92.00299999999999,0.65,0
1022,0.013000000000000001,0.631,187813,0.716,0.0,10,0.0756,1,0.0432,88.541,0.637,0
1023,0.231,0.589,194413,0.809,0.0,3,0.0719,1,0.0376,88.965,0.46399999999999997,0
1024,0.000907,0.612,227373,0.841,0.0,9,0.37,0,0.0353,104.986,0.502,0
1025,0.01,0.5529999999999999,154320,0.743,0.0,2,0.0812,1,0.0368,149.96200000000002,0.574,0
1026,0.0538,0.5479999999999999,188293,0.877,8.22e-06,7,0.314,1,0.0367,84.009,0.6940000000000001,0
1027,0.151,0.528,251067,0.8420000000000001,2.9999999999999997e-05,11,0.11699999999999999,1,0.0411,83.948,0.797,0
1028,0.27,0.6629999999999999,211160,0.6559999999999999,0.000279,1,0.11699999999999999,1,0.0413,120.037,0.555,0
1029,0.0549,0.53,187760,0.809,0.0,6,0.0741,0,0.0388,82.022,0.703,0
1030,0.0966,0.525,190227,0.657,0.0,1,0.11900000000000001,0,0.054000000000000006,176.127,0.313,0
1031,0.0244,0.5529999999999999,206573,0.747,0.0,9,0.363,1,0.0292,73.033,0.7020000000000001,0
1032,0.0102,0.5329999999999999,208733,0.91,0.0,8,0.10800000000000001,1,0.0566,113.054,0.48100000000000004,0
1033,0.14800000000000002,0.726,231173,0.595,0.000433,11,0.106,1,0.0393,115.0,0.6659999999999999,0
1034,0.00733,0.584,171067,0.716,0.0,0,0.0879,1,0.0342,90.005,0.527,0
1035,0.0165,0.44299999999999995,223800,0.804,2.89e-06,10,0.18100000000000002,1,0.0406,151.928,0.43700000000000006,0
1036,0.124,0.521,176987,0.805,0.00021899999999999998,9,0.33,1,0.0289,141.967,0.5489999999999999,0
1037,0.6609999999999999,0.47600000000000003,231920,0.527,0.0,1,0.307,1,0.0399,152.11700000000002,0.205,0
1038,0.0159,0.591,185474,0.5770000000000001,0.0,2,0.162,1,0.0331,156.107,0.52,0
1039,0.335,0.5,214507,0.622,0.0,9,0.327,1,0.0329,83.88600000000001,0.293,0
1040,0.23399999999999999,0.674,167200,0.706,7.979999999999999e-05,8,0.0958,1,0.0586,160.023,0.9620000000000001,0
1041,0.14400000000000002,0.631,227573,0.6579999999999999,0.0,5,0.22,1,0.0281,80.99600000000001,0.6920000000000001,0
1042,0.0494,0.562,217280,0.94,0.0,5,0.217,1,0.114,103.009,0.466,0
1043,0.214,0.638,196422,0.634,0.0,6,0.0866,1,0.0468,92.09700000000001,0.445,0
1044,0.733,0.409,16042,0.645,0.0,1,0.132,0,0.0771,74.923,0.42100000000000004,0
1045,0.0968,0.434,266787,0.664,0.0,8,0.141,1,0.0346,145.861,0.478,0
1046,0.33299999999999996,0.439,183413,0.802,0.0,7,0.377,1,0.054000000000000006,168.032,0.688,0
1047,0.0915,0.5329999999999999,230722,0.5329999999999999,0.0,0,0.0972,1,0.0324,159.907,0.506,0
1048,0.0207,0.434,195307,0.9209999999999999,0.00209,10,0.11599999999999999,0,0.0688,171.945,0.426,0
1049,0.0558,0.523,214800,0.725,6.96e-06,2,0.0937,1,0.0339,155.855,0.52,0
1050,0.00898,0.612,188253,0.799,0.0,10,0.172,1,0.0275,125.976,0.675,0
1051,0.0993,0.51,211227,0.904,0.0,6,0.17300000000000001,1,0.0357,150.004,0.542,0
1052,0.424,0.55,232253,0.774,0.0,11,0.067,1,0.0967,170.12400000000002,0.462,0
1053,0.397,0.596,224853,0.544,0.0,10,0.106,1,0.0315,147.976,0.381,0
1054,0.0166,0.622,194240,0.745,0.000875,1,0.292,1,0.0262,91.0,0.585,0
1055,0.0344,0.659,183747,0.9259999999999999,0.00121,0,0.113,1,0.0461,152.015,0.9490000000000001,0
1056,0.00566,0.479,178027,0.86,0.0,0,0.168,1,0.0347,80.018,0.759,0
1057,0.18600000000000003,0.56,209840,0.78,0.0,1,0.364,1,0.0459,160.05200000000002,0.466,0
1058,0.0179,0.512,187342,0.5870000000000001,0.0,1,0.107,1,0.0291,134.006,0.313,0
1059,0.0292,0.40299999999999997,211307,0.745,0.0,1,0.0985,0,0.0858,186.24099999999999,0.634,0
1060,0.312,0.536,203293,0.722,0.0,4,0.11699999999999999,1,0.0284,143.78,0.47200000000000003,0
1061,0.11599999999999999,0.685,201893,0.7829999999999999,0.0,11,0.19399999999999998,1,0.0276,90.008,0.532,0
1062,0.638,0.71,186627,0.498,0.0,4,0.0916,1,0.0322,136.093,0.52,0
1063,0.46299999999999997,0.731,165387,0.469,1.04e-06,5,0.10300000000000001,1,0.0326,98.963,0.618,0
1064,0.20800000000000002,0.501,192000,0.836,0.0,11,0.152,0,0.0491,159.863,0.627,0
1065,0.861,0.425,259280,0.37200000000000005,0.0148,0,0.0733,1,0.03,79.456,0.297,0
1066,0.0209,0.45799999999999996,211240,0.894,0.0,9,0.221,1,0.0398,160.125,0.7090000000000001,0
1067,0.0406,0.488,226173,0.915,0.0,7,0.35100000000000003,1,0.0389,75.01899999999999,0.637,0
1068,0.42200000000000004,0.48200000000000004,230832,0.7390000000000001,1.87e-05,7,0.46799999999999997,1,0.0342,155.93200000000002,0.596,0
1069,0.0527,0.442,173187,0.784,0.0,2,0.0597,1,0.0344,170.139,0.5539999999999999,0
1070,0.00434,0.555,177067,0.8959999999999999,0.0,0,0.145,1,0.0388,114.995,0.5579999999999999,0
1071,0.0551,0.41,158667,0.738,0.0,9,0.0988,1,0.0719,184.05900000000003,0.5920000000000001,0
1072,0.273,0.507,216187,0.81,0.0567,3,0.121,0,0.0317,156.004,0.49200000000000005,0
1073,0.129,0.69,181200,0.626,0.0,7,0.16899999999999998,1,0.0275,101.958,0.652,0
1074,0.865,0.6409999999999999,248053,0.0628,4.08e-06,4,0.105,1,0.0417,129.004,0.289,0
1075,0.27899999999999997,0.655,178840,0.785,0.0,8,0.11599999999999999,1,0.0697,171.96900000000002,0.9309999999999999,0
1076,0.2,0.529,215600,0.8029999999999999,0.0,7,0.0894,1,0.0389,97.04299999999999,0.34299999999999997,0
1077,0.0304,0.6809999999999999,184040,0.845,0.0,11,0.19699999999999998,0,0.0525,132.023,0.7609999999999999,0
1078,0.22899999999999998,0.6940000000000001,228827,0.815,0.0,2,0.0924,1,0.12,88.931,0.826,0
1079,0.231,0.755,229849,0.789,0.0,5,0.35100000000000003,1,0.146,93.973,0.7340000000000001,0
1080,0.0744,0.684,208163,0.823,0.0,9,0.111,0,0.0773,91.04799999999999,0.645,0
1081,0.0258,0.746,205741,0.794,0.0,1,0.0497,1,0.0698,104.82700000000001,0.47100000000000003,0
1082,0.243,0.6829999999999999,219507,0.691,0.0,8,0.14,1,0.0432,179.91,0.746,0
1083,0.0245,0.747,232787,0.8640000000000001,4.46e-05,8,0.0853,0,0.0599,92.02799999999999,0.746,0
1084,0.28600000000000003,0.706,271080,0.6890000000000001,0.0,6,0.12300000000000001,1,0.17,144.127,0.42,0
1085,0.168,0.8590000000000001,195613,0.7559999999999999,4.6500000000000005e-05,8,0.163,0,0.0643,102.03299999999999,0.9129999999999999,0
1086,0.0277,0.489,194942,0.9620000000000001,6.18e-06,0,0.128,1,0.215,104.56299999999999,0.507,0
1087,0.154,0.889,201280,0.853,0.00010700000000000001,9,0.205,1,0.24100000000000002,93.022,0.9159999999999999,0
1088,0.0559,0.8320000000000001,209453,0.772,0.00048600000000000005,10,0.44,1,0.1,96.016,0.7140000000000001,0
1089,0.11599999999999999,0.685,204520,0.8590000000000001,0.0,5,0.317,0,0.0553,176.018,0.8859999999999999,0
1090,0.27,0.639,307910,0.8690000000000001,0.0,11,0.0802,1,0.147,169.801,0.7659999999999999,0
1091,0.209,0.66,228200,0.7859999999999999,0.0,2,0.11199999999999999,1,0.17,177.833,0.8490000000000001,0
1092,0.4,0.7609999999999999,222560,0.838,0.0,4,0.17600000000000002,0,0.0502,93.97399999999999,0.7170000000000001,0
1093,0.0309,0.792,205520,0.8190000000000001,0.0,5,0.389,1,0.0867,89.98,0.45,0
1094,0.547,0.76,210323,0.838,1.3e-06,7,0.0664,0,0.0529,93.05,0.74,0
1095,0.21100000000000002,0.711,225813,0.875,0.000198,5,0.0862,1,0.10400000000000001,103.637,0.929,0
1096,0.205,0.735,193118,0.48200000000000004,0.000194,7,0.0894,1,0.0508,175.907,0.7829999999999999,0
1097,0.0043100000000000005,0.6629999999999999,259196,0.92,1.6899999999999997e-05,11,0.10099999999999999,0,0.226,99.935,0.521,0
1098,0.551,0.508,205600,0.687,3.41e-06,0,0.126,1,0.326,180.044,0.565,0
1099,0.0897,0.745,223613,0.9209999999999999,0.0,0,0.17800000000000002,1,0.08199999999999999,92.973,0.645,0
1100,0.256,0.772,238800,0.909,0.0,6,0.255,0,0.166,96.031,0.679,0
1101,0.125,0.7609999999999999,211627,0.82,2.1e-05,1,0.183,1,0.0623,88.99700000000001,0.619,0
1102,0.16699999999999998,0.7609999999999999,252003,0.8290000000000001,0.0,0,0.18899999999999997,0,0.0681,92.03299999999999,0.82,0
1103,0.142,0.7759999999999999,228467,0.669,0.0,11,0.21899999999999997,1,0.0638,91.012,0.6459999999999999,0
1104,0.204,0.685,221027,0.731,0.0,5,0.0722,0,0.09300000000000001,177.912,0.7759999999999999,0
1105,0.053,0.7240000000000001,197087,0.84,0.0,0,0.727,1,0.0392,92.01,0.833,0
1106,0.20600000000000002,0.746,227457,0.961,1.84e-06,0,0.32899999999999996,1,0.13,179.984,0.9540000000000001,0
1107,0.163,0.8170000000000001,207200,0.8690000000000001,0.0022600000000000003,6,0.0497,1,0.18,96.029,0.56,0
1108,0.0998,0.721,226400,0.687,0.0,1,0.0679,1,0.0782,175.91400000000002,0.828,0
1109,0.39,0.732,196480,0.8009999999999999,0.0,9,0.31,1,0.0327,123.98100000000001,0.818,0
1110,0.245,0.682,228147,0.858,0.0,9,0.10400000000000001,1,0.0708,94.954,0.772,0
1111,0.132,0.73,207307,0.701,0.0,5,0.151,0,0.106,175.95,0.789,0
1112,0.0786,0.7240000000000001,200813,0.904,0.0,8,0.226,0,0.0966,90.999,0.851,0
1113,0.0244,0.68,247493,0.9540000000000001,0.0,9,0.11199999999999999,1,0.11900000000000001,104.029,0.524,0
1114,0.0724,0.8270000000000001,197840,0.6459999999999999,0.0,1,0.247,0,0.0766,92.057,0.51,0
1115,0.282,0.8320000000000001,198707,0.608,0.0,6,0.0761,0,0.0385,94.01299999999999,0.579,0
1116,0.163,0.688,240000,0.7190000000000001,0.0,2,0.15,1,0.0555,88.015,0.589,0
1117,0.076,0.899,234320,0.626,0.0,6,0.0631,0,0.292,88.007,0.871,0
1118,0.0345,0.7240000000000001,181048,0.809,0.0,7,0.16899999999999998,1,0.055999999999999994,95.037,0.495,0
1119,0.0685,0.7120000000000001,199281,0.841,7.87e-05,7,0.0672,0,0.0455,98.00299999999999,0.6559999999999999,0
1120,0.113,0.8009999999999999,236493,0.8220000000000001,0.00424,6,0.0877,1,0.0831,176.048,0.938,0
1121,0.0869,0.49,246853,0.894,0.0,11,0.10300000000000001,0,0.0947,197.989,0.6559999999999999,0
1122,0.23399999999999999,0.768,219227,0.742,0.0,9,0.14,1,0.0443,114.679,0.8,0
1123,0.0821,0.725,246653,0.711,0.0,10,0.0931,1,0.0335,93.00299999999999,0.47600000000000003,0
1124,0.8029999999999999,0.612,245493,0.57,3.289999999999999e-05,1,0.122,0,0.0735,169.842,0.813,0
1125,0.18899999999999997,0.67,276688,0.679,0.0,7,0.168,1,0.11800000000000001,172.06900000000002,0.794,0
1126,0.0525,0.779,166600,0.659,0.0,0,0.128,1,0.0808,95.00299999999999,0.924,0
1127,0.051,0.7120000000000001,214072,0.9009999999999999,0.0,1,0.162,0,0.0595,97.98,0.84,0
1128,0.0983,0.648,223800,0.833,0.001,11,0.127,1,0.0543,108.001,0.301,0
1129,0.00898,0.499,229093,0.8240000000000001,0.0,7,0.163,1,0.0794,161.977,0.6920000000000001,0
1130,0.004,0.385,228360,0.866,0.0,4,0.111,0,0.0697,176.014,0.5479999999999999,0
1131,0.0313,0.561,186827,0.927,2.34e-05,9,0.529,0,0.0619,152.011,0.562,0
1132,0.00139,0.613,189387,0.8740000000000001,1.82e-06,2,0.6559999999999999,1,0.0697,108.038,0.532,0
1133,0.11900000000000001,0.623,211573,0.956,0.000227,4,0.617,0,0.0753,149.958,0.718,0
1134,0.00494,0.616,180267,0.961,0.0,11,0.078,0,0.139,114.492,0.531,0
1135,0.000965,0.607,212040,0.889,0.0,9,0.0839,1,0.0394,100.03399999999999,0.376,0
1136,0.177,0.95,214648,0.41200000000000003,0.0,1,0.077,1,0.0731,121.01899999999999,0.741,0
1137,0.222,0.63,228827,0.815,0.0,2,0.091,1,0.152,88.35700000000001,0.8140000000000001,0
1138,0.0059299999999999995,0.608,187761,0.841,0.0573,0,0.121,1,0.0464,167.96900000000002,0.25,0
1139,0.0969,0.774,211475,0.626,3.12e-05,3,0.0848,0,0.0432,100.041,0.758,0
1140,0.381,0.857,199440,0.8,0.0,2,0.0913,1,0.0583,121.99600000000001,0.965,0
1141,0.102,0.44,258188,0.413,1.7e-05,0,0.10300000000000001,0,0.0446,131.659,0.125,0
1142,0.0745,0.696,211364,0.503,0.0,8,0.0869,1,0.0356,99.977,0.539,0
1143,0.19699999999999998,0.633,193511,0.5920000000000001,0.0,0,0.099,0,0.11199999999999999,90.066,0.643,0
1144,0.062,0.711,223190,0.722,0.0,5,0.14,1,0.0472,99.954,0.483,0
1145,0.0485,0.76,204400,0.588,0.0,9,0.0847,1,0.0775,102.97399999999999,0.384,0
1146,0.0577,0.565,231906,0.782,4.16e-05,8,0.0757,1,0.0506,140.004,0.392,0
1147,0.23800000000000002,0.457,210091,0.627,0.0,5,0.11599999999999999,0,0.111,101.384,0.535,0
1148,0.56,0.622,250200,0.593,0.0,5,0.175,0,0.0414,100.04799999999999,0.361,0
1149,0.15,0.703,193613,0.868,0.132,7,0.10400000000000001,0,0.0291,121.03,0.732,0
1150,0.115,0.66,214802,0.575,1.59e-06,6,0.131,0,0.0367,110.09100000000001,0.485,0
1151,0.0575,0.741,223504,0.667,0.0,10,0.106,1,0.134,112.956,0.609,0
1152,0.0133,0.726,188174,0.429,0.0,0,0.0574,1,0.0519,85.899,0.8740000000000001,0
1153,0.0283,0.6559999999999999,197253,0.615,0.0,5,0.23399999999999999,1,0.0539,139.91,0.364,0
1154,0.00464,0.565,225526,0.7709999999999999,0.0,1,0.0568,1,0.212,168.385,0.551,0
1155,0.97,0.5489999999999999,206933,0.371,0.132,2,0.639,1,0.0378,87.024,0.11699999999999999,0
1156,0.45,0.754,272667,0.762,6.670000000000001e-05,6,0.22399999999999998,0,0.0849,92.00200000000001,0.6729999999999999,0
1157,0.00728,0.741,221983,0.5589999999999999,0.0009710000000000001,10,0.21,1,0.03,101.999,0.441,0
1158,0.5489999999999999,0.87,160597,0.502,0.0035600000000000002,5,0.0916,0,0.0549,82.53,0.6759999999999999,0
1159,0.281,0.718,214867,0.609,3.289999999999999e-05,0,0.23399999999999999,0,0.0429,122.948,0.47,0
1160,0.00411,0.624,207520,0.8059999999999999,0.0,1,0.0872,1,0.0437,149.999,0.536,0
1161,0.0293,0.726,233833,0.769,0.0101,6,0.10400000000000001,1,0.12300000000000001,97.985,0.75,0
1162,0.000339,0.905,177604,0.596,2.05e-05,1,0.0897,0,0.11800000000000001,149.996,0.419,0
1163,0.00517,0.747,212027,0.5920000000000001,1.4800000000000002e-05,8,0.124,1,0.0457,110.991,0.16,0
1164,0.075,0.696,216409,0.8170000000000001,0.0,1,0.187,1,0.109,98.064,0.779,0
1165,0.0355,0.6729999999999999,201601,0.6759999999999999,0.0,1,0.107,1,0.0308,134.944,0.568,0
1166,0.032,0.607,213307,0.718,0.0,4,0.40299999999999997,1,0.0978,101.821,0.521,0
1167,0.0303,0.415,251423,0.369,7.64e-06,8,0.38299999999999995,1,0.0741,95.74600000000001,0.0951,0
1168,0.0905,0.648,220781,0.532,0.0,0,0.0831,1,0.0746,99.98299999999999,0.49700000000000005,0
1169,0.128,0.747,184134,0.799,0.0,11,0.0541,0,0.0405,104.02,0.537,0
1170,0.23800000000000002,0.76,177573,0.303,8.09e-06,2,0.294,1,0.0284,99.991,0.157,0
1171,0.401,0.763,197495,0.6709999999999999,1.1599999999999999e-05,1,0.375,0,0.1,120.06,0.608,0
1172,0.0235,0.667,172893,0.648,1.52e-05,3,0.0427,0,0.0626,95.031,0.585,0
1173,0.0102,0.833,204600,0.434,0.0219,2,0.165,1,0.431,150.062,0.28600000000000003,0
1174,0.122,0.8029999999999999,227292,0.7929999999999999,5.8099999999999996e-05,6,0.154,1,0.0635,106.035,0.54,0
1175,0.0275,0.516,340707,0.595,0.0,5,0.109,1,0.0313,119.97200000000001,0.209,0
1176,0.00246,0.532,200733,0.778,0.00011100000000000001,7,0.153,0,0.218,169.923,0.242,0
1177,0.41600000000000004,0.7040000000000001,176347,0.423,0.0,8,0.0607,1,0.0862,113.962,0.45,0
1178,0.013000000000000001,0.853,206693,0.56,0.0,1,0.0944,1,0.0406,134.066,0.853,0
1179,0.0561,0.623,220291,0.6559999999999999,0.0,0,0.0855,0,0.0416,95.87799999999999,0.371,0
1180,0.131,0.748,188491,0.627,0.0,7,0.0852,1,0.0644,120.963,0.513,0
1181,0.33,0.736,219080,0.449,0.000162,1,0.0898,0,0.425,80.126,0.322,0
1182,0.0895,0.584,220883,0.54,0.0,1,0.261,0,0.0576,137.972,0.19,0
1183,0.304,0.804,298941,0.45899999999999996,0.0862,11,0.11,1,0.039,111.963,0.37200000000000005,0
1184,0.581,0.825,233713,0.652,0.0,1,0.0931,0,0.0802,95.977,0.9329999999999999,0
1185,0.0991,0.608,232947,0.86,0.0,5,0.262,0,0.0554,127.075,0.441,0
1186,0.16699999999999998,0.748,210627,0.727,0.0,11,0.166,0,0.0871,125.014,0.68,0
1187,0.0656,0.828,299333,0.433,0.0008759999999999999,0,0.122,1,0.19899999999999998,148.07299999999998,0.446,0
1188,0.0921,0.72,229360,0.802,0.0,1,0.6940000000000001,1,0.0582,124.04299999999999,0.716,0
1189,0.0319,0.6459999999999999,210960,0.795,0.0,9,0.267,1,0.0976,89.99,0.7909999999999999,0
1190,0.0643,0.755,198187,0.838,1.59e-05,7,0.11800000000000001,0,0.0687,126.87700000000001,0.45399999999999996,0
1191,0.006220000000000001,0.75,203867,0.78,0.0,4,0.0263,1,0.0898,119.985,0.8190000000000001,0
1192,0.0567,0.467,293533,0.564,0.0,9,0.19399999999999998,0,0.353,81.96600000000001,0.304,0
1193,0.11,0.66,180480,0.867,0.0,6,0.0368,0,0.11599999999999999,93.03299999999999,0.376,0
1194,0.555,0.635,217419,0.691,0.0,0,0.09699999999999999,1,0.258,82.14200000000001,0.63,0
1195,0.071,0.375,338853,0.862,0.0,11,0.21100000000000002,0,0.255,159.841,0.47200000000000003,0
1196,0.007379999999999999,0.35200000000000004,216893,0.843,0.0,7,0.0883,0,0.48200000000000004,165.29,0.716,0
1197,0.039,0.6729999999999999,229507,0.758,0.0,7,0.341,1,0.158,135.95600000000002,0.541,0
1198,0.0295,0.581,204160,0.963,0.0,11,0.139,1,0.0981,129.99200000000002,0.792,0
1199,0.0384,0.72,175427,0.7909999999999999,0.0,1,0.157,1,0.124,102.071,0.767,0
1200,0.069,0.599,245041,0.8029999999999999,0.13699999999999998,0,0.129,0,0.0986,126.057,0.254,0
1201,0.0181,0.62,229573,0.8690000000000001,0.0,1,0.369,1,0.175,151.684,0.769,0
1202,0.000704,0.657,190186,0.8270000000000001,0.00534,5,0.065,1,0.0734,145.889,0.698,0
1203,0.0525,0.715,207333,0.655,0.0,0,0.115,1,0.13699999999999998,95.07799999999999,0.557,0
1204,0.0514,0.7859999999999999,250189,0.857,0.0,9,0.11199999999999999,1,0.0734,110.038,0.602,0
1205,0.0746,0.755,199693,0.8320000000000001,1.27e-06,2,0.29100000000000004,0,0.11599999999999999,120.03200000000001,0.7190000000000001,0
1206,0.0715,0.8590000000000001,188453,0.6970000000000001,0.0,1,0.0761,0,0.0569,117.008,0.875,0
1207,0.11199999999999999,0.612,212862,0.84,0.0,11,0.11599999999999999,0,0.0509,129.042,0.441,0
1208,0.0762,0.809,195853,0.628,0.000371,11,0.113,0,0.0561,130.00799999999998,0.797,0
1209,0.0009789999999999998,0.8420000000000001,189907,0.531,1.34e-05,0,0.0667,1,0.0377,105.01299999999999,0.758,0
1210,0.0183,0.745,189959,0.7140000000000001,0.0,1,0.0636,0,0.0302,120.025,0.847,0
1211,0.162,0.725,247520,0.68,2.13e-06,8,0.158,1,0.0306,119.939,0.753,0
1212,0.0117,0.579,275987,0.821,0.0,1,0.0631,1,0.152,174.063,0.561,0
1213,0.0649,0.6629999999999999,257840,0.7140000000000001,0.0,1,0.11599999999999999,0,0.038,121.99,0.47100000000000003,0
1214,0.00107,0.818,213733,0.799,0.128,1,0.057,0,0.156,100.014,0.0953,0
1215,0.0378,0.81,369627,0.7929999999999999,1.82e-06,6,0.07200000000000001,0,0.0403,116.04899999999999,0.86,0
1216,0.0533,0.441,225160,0.87,3.7000000000000006e-06,2,0.0936,1,0.057,134.469,0.281,0
1217,0.0215,0.688,192191,0.7020000000000001,0.0,7,0.128,0,0.0499,94.006,0.731,0
1218,0.21899999999999997,0.42700000000000005,257760,0.861,0.0,1,0.27699999999999997,1,0.376,161.776,0.581,0
1219,0.0196,0.5920000000000001,206880,0.752,0.0,1,0.0477,1,0.114,74.78399999999999,0.73,0
1220,0.40299999999999997,0.753,203467,0.8009999999999999,0.0,4,0.128,1,0.0296,128.011,0.787,0
1221,0.18600000000000003,0.5479999999999999,272394,0.532,0.000263,5,0.217,1,0.0323,85.03,0.428,0
1222,0.009009999999999999,0.635,307987,0.983,0.00799,6,0.0683,0,0.174,145.085,0.42200000000000004,0
1223,0.0431,0.6970000000000001,277387,0.527,1.25e-05,0,0.0882,0,0.21100000000000002,121.84899999999999,0.289,0
1224,0.0208,0.583,258827,0.7859999999999999,0.0,2,0.188,0,0.0301,123.052,0.556,0
1225,0.00373,0.862,263827,0.608,6.14e-06,7,0.0856,1,0.0402,120.00200000000001,0.825,0
1226,0.11900000000000001,0.68,313787,0.489,2.8600000000000004e-05,11,0.606,0,0.43200000000000005,74.04,0.261,0
1227,0.161,0.772,225560,0.648,0.0,9,0.26899999999999996,1,0.0612,129.966,0.7440000000000001,0
1228,0.0532,0.7090000000000001,189333,0.6970000000000001,5.15e-05,2,0.349,1,0.0275,112.01700000000001,0.78,0
1229,0.455,0.627,262853,0.56,0.0,5,0.126,1,0.0667,97.96700000000001,0.488,0
1230,0.0394,0.5670000000000001,217480,0.6779999999999999,0.0,10,0.102,0,0.0404,141.951,0.381,0
1231,0.0495,0.547,187013,0.513,0.0,0,0.18100000000000002,1,0.0309,110.54,0.262,0
1232,0.379,0.335,255160,0.5820000000000001,2.6700000000000002e-05,5,0.0954,1,0.0375,110.522,0.13,0
1233,0.0363,0.46799999999999997,219720,0.7859999999999999,0.0,9,0.31,1,0.0334,84.992,0.479,0
1234,0.648,0.322,228067,0.508,0.00297,7,0.152,1,0.0341,155.128,0.191,0
1235,0.7659999999999999,0.486,250123,0.331,0.0,2,0.07200000000000001,1,0.0328,79.277,0.42100000000000004,0
1236,0.0189,0.475,195907,0.672,0.0,0,0.11699999999999999,1,0.0329,77.857,0.382,0
1237,0.912,0.361,277973,0.23600000000000002,7.79e-05,6,0.0831,1,0.0315,147.309,0.184,0
1238,0.447,0.519,245853,0.684,0.0,6,0.0901,1,0.0325,133.94299999999998,0.293,0
1239,0.0353,0.5760000000000001,254262,0.6859999999999999,6.68e-05,3,0.114,1,0.0554,153.901,0.599,0
1240,0.0342,0.511,284947,0.815,0.0,6,0.09,0,0.048,128.004,0.245,0
1241,0.0164,0.526,237467,0.6920000000000001,0.0,4,0.0786,1,0.0278,137.849,0.266,0
1242,0.0176,0.621,215050,0.674,0.0,6,0.242,0,0.0323,92.994,0.255,0
1243,0.11699999999999999,0.6729999999999999,176453,0.813,0.0,0,0.14800000000000002,1,0.0363,103.999,0.638,0
1244,0.28,0.555,236667,0.6629999999999999,0.0,0,0.107,1,0.042,75.976,0.295,0
1245,0.379,0.534,225933,0.508,0.0,2,0.0867,1,0.0322,153.947,0.40700000000000003,0
1246,0.19899999999999998,0.42200000000000004,204800,0.336,0.0,0,0.18899999999999997,1,0.0306,108.009,0.0974,0
1247,0.568,0.44799999999999995,218133,0.41200000000000003,5.68e-05,11,0.159,1,0.0281,133.881,0.308,0
1248,0.498,0.331,255173,0.42700000000000005,0.0,3,0.10800000000000001,1,0.0302,157.938,0.129,0
1249,0.0229,0.385,222400,0.6629999999999999,0.0,2,0.0841,1,0.0271,156.066,0.237,0
1250,0.0141,0.447,212701,0.89,0.0,6,0.0858,1,0.0676,93.89399999999999,0.331,0
1251,0.0107,0.619,220840,0.733,0.0,8,0.17600000000000002,1,0.0405,100.071,0.507,0
1252,0.20199999999999999,0.49700000000000005,249640,0.604,0.0,2,0.299,1,0.0313,131.935,0.225,0
1253,0.5870000000000001,0.46399999999999997,205387,0.225,5.64e-06,0,0.11599999999999999,1,0.0403,84.677,0.209,0
1254,0.0298,0.306,293331,0.742,0.0,11,0.126,1,0.0427,155.873,0.149,0
1255,0.149,0.536,243013,0.711,0.0,6,0.11199999999999999,1,0.0367,147.9,0.326,0
1256,0.000767,0.429,264320,0.636,5.14e-05,5,0.203,1,0.0325,123.96600000000001,0.233,0
1257,0.627,0.295,252360,0.326,0.0,9,0.157,0,0.0318,126.704,0.136,0
1258,0.0218,0.534,168040,0.9329999999999999,0.0,6,0.159,1,0.0781,174.081,0.7829999999999999,0
1259,0.10400000000000001,0.475,219280,0.92,0.0,5,0.575,1,0.0941,154.906,0.7290000000000001,0
1260,0.415,0.436,248962,0.618,2.46e-06,3,0.177,0,0.0432,83.98200000000001,0.35200000000000004,0
1261,0.0458,0.7040000000000001,201093,0.9279999999999999,0.0,8,0.345,1,0.0443,113.98100000000001,0.96,0
